multiplier,best_threshold,best_expected_value,best_approval_rate
0.8,0.29000000000000004,-65.59999999999991,0.8195815238847217
1.0,0.29000000000000004,-14.0,0.8195815238847217
1.2,0.29000000000000004,37.59999999999991,0.8195815238847217
